"id","subject","predicate","object","language","datatype"
"291","http://www.w3.org/2002/07/owl#versionIRI","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2002/07/owl#Ontology","",""
"292","http://www.w3.org/2002/07/owl#SymmetricProperty","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"293","http://www.w3.org/2002/07/owl#DeprecatedClass","http://www.w3.org/2000/01/rdf-schema#label","DeprecatedClass","",""
"294","http://www.w3.org/2002/07/owl#hasSelf","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2000/01/rdf-schema#Resource","",""
"295","http://www.w3.org/2002/07/owl#NegativePropertyAssertion","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"296","http://www.w3.org/2002/07/owl#propertyChainAxiom","http://www.w3.org/2000/01/rdf-schema#comment","The property that determines the n-tuple of properties that build a sub property chain of a given property.","",""
"297","http://www.w3.org/2002/07/owl#unionOf","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"298","http://www.w3.org/2002/07/owl#AllDifferent","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2000/01/rdf-schema#Resource","",""
"299","http://www.w3.org/2002/07/owl#Nothing","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"300","http://www.w3.org/2002/07/owl#priorVersion","http://www.w3.org/2000/01/rdf-schema#label","priorVersion","",""
"301","http://www.w3.org/2002/07/owl#OntologyProperty","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"302","http://www.w3.org/2002/07/owl#withRestrictions","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"303","http://www.w3.org/2002/07/owl#priorVersion","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"304","http://www.w3.org/2002/07/owl#deprecated","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"305","http://www.w3.org/2002/07/owl#TransitiveProperty","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"306","http://www.w3.org/2002/07/owl#datatypeComplementOf","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2000/01/rdf-schema#Datatype","",""
"307","http://www.w3.org/2002/07/owl#hasSelf","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"308","http://www.w3.org/2002/07/owl#DeprecatedProperty","http://www.w3.org/2000/01/rdf-schema#comment","The class of deprecated properties.","",""
"309","http://www.w3.org/2002/07/owl#topObjectProperty","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2002/07/owl#Thing","",""
"310","http://www.w3.org/2002/07/owl#sourceIndividual","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2002/07/owl#Thing","",""
"311","http://www.w3.org/2002/07/owl#assertionProperty","http://www.w3.org/2000/01/rdf-schema#label","assertionProperty","",""
"312","http://www.w3.org/2002/07/owl","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://www.w3.org/TR/owl2-rdf-based-semantics/#table-axiomatic-classes","",""
"313","http://www.w3.org/2002/07/owl#topDataProperty","http://www.w3.org/2000/01/rdf-schema#comment","The data property that relates every individual to every data value.","",""
"314","http://www.w3.org/2002/07/owl#onDataRange","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2000/01/rdf-schema#Datatype","",""
"315","http://www.w3.org/2002/07/owl#cardinality","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"316","http://www.w3.org/2002/07/owl#cardinality","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2002/07/owl#Restriction","",""
"317","http://www.w3.org/2002/07/owl","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/TR/owl2-rdf-based-semantics/","",""
"318","http://www.w3.org/2002/07/owl#hasKey","http://www.w3.org/2000/01/rdf-schema#label","hasKey","",""
"319","http://www.w3.org/2002/07/owl#onDataRange","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"320","http://www.w3.org/2002/07/owl#datatypeComplementOf","http://www.w3.org/2000/01/rdf-schema#comment","The property that determines that a given data range is the complement of another data range with respect to the data domain.","",""
"321","http://www.w3.org/2002/07/owl#incompatibleWith","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2002/07/owl#Ontology","",""
